t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1788414779961,0.1712,0.9995,0.1711,0.0000,0.5418,default
1788414779997,0.1290,0.0000,0.0000,0.0000,0.5418,default
1788414780042,0.0004,0.0000,0.0000,0.0000,0.5418,default
1788414780076,0.0004,0.0000,0.0000,0.0000,0.5418,default
1788414780117,0.0923,0.0000,0.0000,0.0000,0.5418,default
1788414780164,0.0002,0.0000,0.0000,0.0000,0.5418,default
1788414780202,0.1050,0.0000,0.0000,0.0000,0.5418,default
1788414780243,0.0658,0.0000,0.0000,0.0000,0.5418,default
1788414780286,0.0003,0.0000,0.0000,0.0000,0.5418,default
1788414780335,0.0535,0.0000,0.0000,0.0000,0.5418,default
1788414780380,0.0534,0.0000,0.0000,0.0000,0.5418,default
1788414780428,0.0003,0.0000,0.0000,0.0000,0.5418,default
1788414780474,0.0407,0.0000,0.0000,0.0000,0.5418,default
1788414780508,0.0004,0.0000,0.0000,0.0000,0.5418,default
1788414780541,0.0004,0.0000,0.0000,0.0000,0.5418,default
1788414780571,0.0527,0.0000,0.0000,0.0000,0.5418,default
1788414780603,0.0002,0.0000,0.0000,0.0000,0.5418,default
1788414780635,0.0650,0.0000,0.0000,0.0000,0.5418,default
1788414780677,0.0003,0.0000,0.0000,0.0000,0.5418,default
1788414780710,0.0574,0.0000,0.0000,0.0000,0.5418,default
1788414780756,0.0006,0.0000,0.0000,0.0000,0.5418,default
1788414780786,0.0548,0.0000,0.0000,0.0000,0.5418,default
1788414780818,0.0659,0.0000,0.0000,0.0000,0.3807,default
1788414780846,0.0002,0.0000,0.0000,0.0000,0.3807,default
1788414780879,0.0659,0.0000,0.0000,0.0000,0.3807,default
1788414780909,0.0003,0.0000,0.0000,0.0000,0.3807,default
1788414780958,0.0812,0.0000,0.0000,0.0000,0.3807,default
1788414780989,0.0744,0.0000,0.0000,0.0000,0.3807,default
1788414781043,0.0406,0.0000,0.0000,0.0000,0.3807,default
1788414781083,0.0004,0.0000,0.0000,0.0000,0.3807,default
1788414781114,0.0410,0.0000,0.0000,0.0000,0.3807,default
1788414781171,0.0383,0.0000,0.0000,0.0000,0.3807,default
1788414781201,0.0005,0.0000,0.0000,0.0000,0.3807,sideEyeCat
1788414781239,0.0435,0.0000,0.0000,0.0000,0.3807,sideEyeCat
1788414781269,0.0002,0.0000,0.0000,0.0000,0.3807,sideEyeCat
1788414781299,0.0445,0.0000,0.0000,0.0000,0.3807,sideEyeCat
1788414781346,0.0002,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781380,0.0385,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781425,0.0002,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781470,0.0002,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781516,0.0359,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781561,0.0003,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781593,0.0468,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781625,0.0464,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781670,0.0001,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781718,0.0430,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781763,0.0398,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781811,0.0001,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781856,0.0001,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781887,0.0489,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781935,0.0003,0.0000,0.0000,0.0000,0.1711,sideEyeCat
1788414781966,0.0405,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782012,0.0344,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782043,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782074,0.0416,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782123,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782168,0.0877,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782229,0.0522,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782263,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782308,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782339,0.0506,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782387,0.0431,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782433,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782479,0.0413,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782525,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782570,0.0865,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782627,0.0535,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782681,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782723,0.0599,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782770,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782817,0.0529,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782845,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782878,0.0427,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782908,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782939,0.0566,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414782987,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783033,0.0769,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783092,0.0457,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783124,0.0001,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783172,0.0381,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783218,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783265,0.0434,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783310,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783355,0.0357,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783402,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783447,0.0583,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783494,0.0545,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783540,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783586,0.0698,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783634,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783680,0.0668,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783725,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783773,0.0826,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783828,0.0506,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783861,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783907,0.0404,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783939,0.0001,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414783985,0.0426,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784031,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784061,0.0465,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784107,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784154,0.0380,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784200,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788414784248,0.0445,0.0000,0.0000,0.0000,0.0000,default
1788414784294,0.0483,0.0000,0.0000,0.0000,0.0000,default
1788414784341,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414784373,0.0474,0.0000,0.0000,0.0000,0.0000,default
1788414784419,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414784449,0.0437,0.0000,0.0000,0.0000,0.0000,default
1788414784496,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414784527,0.0488,0.0000,0.0000,0.0000,0.0000,default
1788414784574,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414784603,0.0415,0.0000,0.0000,0.0000,0.0000,default
1788414784633,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414784665,0.0359,0.0000,0.0000,0.0000,0.0000,default
1788414784697,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414784728,0.0436,0.0000,0.0000,0.0000,0.0000,default
1788414784775,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414784804,0.0376,0.0000,0.0000,0.0000,0.0000,default
1788414784838,0.0001,0.0000,0.0000,0.0000,0.0000,default
1788414784869,0.0473,0.0000,0.0000,0.0000,0.0000,default
1788414784915,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414784948,0.0575,0.0000,0.0000,0.0000,0.0000,default
1788414785027,0.0545,0.0000,0.0000,0.0000,0.0000,default
1788414785062,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414785101,0.0455,0.0000,0.0000,0.0000,0.0000,default
1788414785131,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414785178,0.0515,0.0000,0.0000,0.0000,0.0000,default
1788414785225,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414785272,0.0500,0.0000,0.0000,0.0000,0.0000,default
1788414785319,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414785365,0.0725,0.0000,0.0000,0.0000,0.0000,default
1788414785411,0.0474,0.0000,0.0000,0.0000,0.0000,default
1788414785444,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414785492,0.0620,0.0000,0.0000,0.0000,0.0000,default
1788414785529,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414785568,0.0607,0.0000,0.0000,0.0000,0.0000,default
1788414785605,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414785642,0.3534,0.7713,0.2726,0.0000,0.2726,default
1788414785683,0.0004,0.0000,0.0000,0.0000,0.2726,default
1788414785722,0.0807,0.0000,0.0000,0.0000,0.2726,default
1788414785756,0.0005,0.0000,0.0000,0.0000,0.2726,default
1788414785791,0.0393,0.0000,0.0000,0.0000,0.2726,default
1788414785825,0.0008,0.0000,0.0000,0.0000,0.2726,default
1788414785861,0.0441,0.0000,0.0000,0.0000,0.2726,default
1788414785890,0.0012,0.0000,0.0000,0.0000,0.2726,default
1788414785930,0.0437,0.0000,0.0000,0.0000,0.2726,default
1788414785965,0.0010,0.0000,0.0000,0.0000,0.2726,default
1788414785998,0.0342,0.0000,0.0000,0.0000,0.2726,default
1788414786031,0.0008,0.0000,0.0000,0.0000,0.2726,default
1788414786066,0.0547,0.0000,0.0000,0.0000,0.2726,default
1788414786113,0.0005,0.0000,0.0000,0.0000,0.2726,default
1788414786143,0.0672,0.0000,0.0000,0.0000,0.2726,default
1788414786174,0.0013,0.0000,0.0000,0.0000,0.2726,default
1788414786209,0.0678,0.0000,0.0000,0.0000,0.2726,default
1788414786243,0.0010,0.0000,0.0000,0.0000,0.2726,default
1788414786282,0.0487,0.0000,0.0000,0.0000,0.2726,default
1788414786321,0.0004,0.0000,0.0000,0.0000,0.2726,default
1788414786358,0.0864,0.0000,0.0000,0.0000,0.2726,default
1788414786420,0.1171,0.0000,0.0000,0.0000,0.2726,default
1788414786474,0.0004,0.0000,0.0000,0.0000,0.2726,default
1788414786514,0.1591,0.0000,0.0000,0.0000,0.2726,default
1788414786554,0.0005,0.0000,0.0000,0.0000,0.2726,default
1788414786591,0.1663,0.0000,0.0000,0.0000,0.2726,default
1788414786630,0.0006,0.0000,0.0000,0.0000,0.2726,default
1788414786671,0.1525,0.9950,0.1518,0.0000,0.2726,default
1788414786710,0.0007,0.0000,0.0000,0.0000,0.2726,default
1788414786741,0.1601,0.0000,0.0000,0.0000,0.2726,default
1788414786782,0.1654,0.9995,0.1654,0.0000,0.2726,default
1788414786822,0.1490,0.0000,0.0000,0.0000,0.2726,default
1788414786884,0.1451,0.0000,0.0000,0.0000,0.2726,default
1788414786923,0.0007,0.0000,0.0000,0.0000,0.2726,default
1788414786963,0.1179,0.0000,0.0000,0.0000,0.2726,default
1788414787003,0.0006,0.0000,0.0000,0.0000,0.2726,default
1788414787042,0.0941,0.0000,0.0000,0.0000,0.2726,default
1788414787081,0.0004,0.0000,0.0000,0.0000,0.2726,default
1788414787115,0.0796,0.0000,0.0000,0.0000,0.2726,default
1788414787156,0.0557,0.0000,0.0000,0.0000,0.2726,default
1788414787188,0.0006,0.0000,0.0000,0.0000,0.2726,default
1788414787228,0.0616,0.0000,0.0000,0.0000,0.2726,default
1788414787268,0.0007,0.0000,0.0000,0.0000,0.2726,default
1788414787307,0.0573,0.0000,0.0000,0.0000,0.2726,default
1788414787346,0.0008,0.0000,0.0000,0.0000,0.2726,default
1788414787380,0.0008,0.0000,0.0000,0.0000,0.2726,default
1788414787420,0.1644,0.0000,0.0000,0.0000,0.2726,default
1788414787476,0.1315,0.0000,0.0000,0.0000,0.2726,default
1788414787540,0.1154,0.0000,0.0000,0.0000,0.2726,default
1788414787581,0.0008,0.0000,0.0000,0.0000,0.2726,default
1788414787616,0.0838,0.0000,0.0000,0.0000,0.2726,default
1788414787663,0.0003,0.0000,0.0000,0.0000,0.1654,default
1788414787703,0.0845,0.0000,0.0000,0.0000,0.1654,default
1788414787737,0.0005,0.0000,0.0000,0.0000,0.1654,default
1788414787773,0.0005,0.0000,0.0000,0.0000,0.1654,default
1788414787808,0.0883,0.0000,0.0000,0.0000,0.1654,default
1788414787851,0.0004,0.0000,0.0000,0.0000,0.1654,default
1788414787885,0.2200,0.7858,0.1729,0.0000,0.1729,default
1788414787927,0.0004,0.0000,0.0000,0.0000,0.1729,default
1788414787972,0.3161,0.8432,0.2666,0.0000,0.2666,default
1788414788005,0.1634,0.0000,0.0000,0.0000,0.2666,default
1788414788049,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414788081,0.1209,0.0000,0.0000,0.0000,0.2666,default
1788414788131,0.0839,0.0000,0.0000,0.0000,0.2666,default
1788414788165,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414788194,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414788226,0.0947,0.0000,0.0000,0.0000,0.2666,default
1788414788260,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414788297,0.0853,0.0000,0.0000,0.0000,0.2666,default
1788414788340,0.0819,0.0000,0.0000,0.0000,0.2666,default
1788414788370,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414788405,0.0570,0.0000,0.0000,0.0000,0.2666,default
1788414788453,0.0004,0.0000,0.0000,0.0000,0.2666,default
1788414788486,0.0751,0.0000,0.0000,0.0000,0.2666,default
1788414788530,0.0005,0.0000,0.0000,0.0000,0.2666,default
1788414788563,0.0612,0.0000,0.0000,0.0000,0.2666,default
1788414788606,0.0006,0.0000,0.0000,0.0000,0.2666,default
1788414788639,0.0586,0.0000,0.0000,0.0000,0.2666,default
1788414788671,0.0004,0.0000,0.0000,0.0000,0.2666,default
1788414788700,0.0004,0.0000,0.0000,0.0000,0.2666,default
1788414788746,0.0940,0.0000,0.0000,0.0000,0.2666,default
1788414788779,0.0866,0.0000,0.0000,0.0000,0.2666,default
1788414788824,0.0005,0.0000,0.0000,0.0000,0.2666,default
1788414788854,0.1262,0.0000,0.0000,0.0000,0.2666,default
1788414788887,0.0004,0.0000,0.0000,0.0000,0.2666,default
1788414788916,0.1412,0.0000,0.0000,0.0000,0.2666,default
1788414788945,0.0005,0.0000,0.0000,0.0000,0.2666,default
1788414788980,0.1253,0.0000,0.0000,0.0000,0.2666,default
1788414789028,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414789059,0.0893,0.0000,0.0000,0.0000,0.2666,default
1788414789090,0.0001,0.0000,0.0000,0.0000,0.2666,default
1788414789137,0.0622,0.0000,0.0000,0.0000,0.2666,default
1788414789182,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414789215,0.0882,0.0000,0.0000,0.0000,0.2666,default
1788414789268,0.0832,0.0000,0.0000,0.0000,0.2666,default
1788414789299,0.0001,0.0000,0.0000,0.0000,0.2666,default
1788414789338,0.0586,0.0000,0.0000,0.0000,0.2666,default
1788414789384,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414789414,0.0424,0.0000,0.0000,0.0000,0.2666,default
1788414789447,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414789478,0.0628,0.0000,0.0000,0.0000,0.2666,default
1788414789524,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414789568,0.0656,0.0000,0.0000,0.0000,0.2666,default
1788414789599,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414789633,0.0776,0.0000,0.0000,0.0000,0.2666,default
1788414789664,0.0001,0.0000,0.0000,0.0000,0.2666,default
1788414789709,0.0583,0.0000,0.0000,0.0000,0.2666,default
1788414789742,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414789790,0.0495,0.0000,0.0000,0.0000,0.2666,default
1788414789823,0.0002,0.0000,0.0000,0.0000,0.2666,default
1788414789855,0.0741,0.0000,0.0000,0.0000,0.2666,default
1788414789900,0.0003,0.0000,0.0000,0.0000,0.2666,default
1788414789931,0.1810,0.0000,0.0000,0.0000,0.2666,default
1788414790002,0.0589,0.0000,0.0000,0.0000,0.0000,default
1788414790038,0.0010,0.0000,0.0000,0.0000,0.0000,default
1788414790070,0.0548,0.0000,0.0000,0.0000,0.0000,default
1788414790116,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414790151,0.0454,0.0000,0.0000,0.0000,0.0000,default
1788414790191,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414790232,0.0521,0.0000,0.0000,0.0000,0.0000,default
1788414790268,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414790305,0.1423,0.0000,0.0000,0.0000,0.0000,default
1788414790334,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414790369,0.1068,0.0000,0.0000,0.0000,0.0000,default
1788414790410,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414790444,0.0628,0.0000,0.0000,0.0000,0.0000,default
1788414790479,0.0001,0.0000,0.0000,0.0000,0.0000,default
1788414790520,0.0470,0.0000,0.0000,0.0000,0.0000,default
1788414790564,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414790610,0.0666,0.0000,0.0000,0.0000,0.0000,default
1788414790659,0.0775,0.0000,0.0000,0.0000,0.0000,default
1788414790702,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414790735,0.0565,0.0000,0.0000,0.0000,0.0000,default
1788414790780,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788414790811,0.0655,0.0000,0.0000,0.0000,0.0000,default
1788414790859,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414790893,0.0677,0.0000,0.0000,0.0000,0.0000,default
1788414790927,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414790957,0.0710,0.0000,0.0000,0.0000,0.0000,default
1788414790989,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791031,0.0396,0.0000,0.0000,0.0000,0.0000,default
1788414791079,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791115,0.0500,0.0000,0.0000,0.0000,0.0000,default
1788414791145,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791186,0.0573,0.0000,0.0000,0.0000,0.0000,default
1788414791221,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791254,0.0578,0.0000,0.0000,0.0000,0.0000,default
1788414791315,0.0362,0.0000,0.0000,0.0000,0.0000,default
1788414791356,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791402,0.0319,0.0000,0.0000,0.0000,0.0000,default
1788414791436,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414791479,0.0451,0.0000,0.0000,0.0000,0.0000,default
1788414791513,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414791545,0.0411,0.0000,0.0000,0.0000,0.0000,default
1788414791587,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791621,0.0585,0.0000,0.0000,0.0000,0.0000,default
1788414791652,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414791688,0.0477,0.0000,0.0000,0.0000,0.0000,default
1788414791727,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414791761,0.0495,0.0000,0.0000,0.0000,0.0000,default
1788414791802,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414791852,0.0683,0.0000,0.0000,0.0000,0.0000,default
1788414791898,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414791944,0.0922,0.0000,0.0000,0.0000,0.0000,default
1788414791990,0.0635,0.0000,0.0000,0.0000,0.0000,default
1788414792025,0.0007,0.0000,0.0000,0.0000,0.0000,default
1788414792065,0.0775,0.0000,0.0000,0.0000,0.0000,default
1788414792099,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414792137,0.0426,0.0000,0.0000,0.0000,0.0000,default
1788414792179,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414792217,0.0493,0.0000,0.0000,0.0000,0.0000,default
1788414792247,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788414792279,0.0592,0.0000,0.0000,0.0000,0.0000,default
1788414792333,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788414792366,0.0671,0.0000,0.0000,0.0000,0.0000,default
1788414792410,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788414792440,0.0668,0.0000,0.0000,0.0000,0.0000,default
1788414792471,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414792505,0.0750,0.0000,0.0000,0.0000,0.0000,default
1788414792536,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788414792570,0.0918,0.0000,0.0000,0.0000,0.0000,default
1788414792615,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788414792659,0.1268,0.0000,0.0000,0.0000,0.0000,default
1788414792723,0.0655,0.0000,0.0000,0.0000,0.0000,default
1788414792769,0.0001,0.0000,0.0000,0.0000,0.0000,default
1788414792801,0.0416,0.0000,0.0000,0.0000,0.0000,default
1788414792838,0.0001,0.0000,0.0000,0.0000,0.0000,default
1788414792894,0.0729,0.0000,0.0000,0.0000,0.0000,default
1788414792925,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788414792958,0.1441,1.0000,0.1441,0.0000,0.1441,default
1788414792995,0.0002,0.0000,0.0000,0.0000,0.1441,default
1788414793048,0.3230,0.9954,0.3215,0.0000,0.3215,default
1788414793109,0.2049,0.8742,0.1791,0.0000,0.3215,default
1788414793145,0.0002,0.0000,0.0000,0.0000,0.3215,default
1788414793188,0.1924,0.9001,0.1732,0.0000,0.3215,default
1788414793232,0.0002,0.0000,0.0000,0.0000,0.3215,default
1788414793281,0.1731,0.9032,0.1564,0.0000,0.3215,default
1788414793316,0.0002,0.0000,0.0000,0.0000,0.3215,default
1788414793352,0.2118,0.8618,0.1825,0.0000,0.3215,default
1788414793389,0.0002,0.0000,0.0000,0.0000,0.3215,default
1788414793427,0.1856,0.0000,0.0000,0.0000,0.3215,default
1788414793465,0.0003,0.0000,0.0000,0.0000,0.3215,default
1788414793498,0.2137,0.8128,0.1737,0.0000,0.3215,default
1788414793535,0.0005,0.0000,0.0000,0.0000,0.3215,default
1788414793569,0.3899,0.8978,0.3501,0.0000,0.3501,default
1788414793607,0.3502,0.9460,0.3313,0.0000,0.3501,default
1788414793650,0.0002,0.0000,0.0000,0.0000,0.3501,default
1788414793697,0.0002,0.0000,0.0000,0.0000,0.3501,default
1788414793734,0.1095,0.0000,0.0000,0.0000,0.3501,default
1788414793780,0.0952,0.0000,0.0000,0.0000,0.3501,default
1788414793824,0.0003,0.0000,0.0000,0.0000,0.3501,default
1788414793870,0.1433,0.0000,0.0000,0.0000,0.3501,default
1788414793903,0.0002,0.0000,0.0000,0.0000,0.3501,default
1788414793948,0.2167,0.9859,0.2137,0.0000,0.3501,default
1788414793983,0.2366,0.9739,0.2304,0.0000,0.3501,default
1788414794018,0.0001,0.0000,0.0000,0.0000,0.3501,default
1788414794058,0.2209,0.9920,0.2191,0.0000,0.3501,default
1788414794095,0.0003,0.0000,0.0000,0.0000,0.3501,default
1788414794132,0.0003,0.0000,0.0000,0.0000,0.3501,default
1788414794171,0.1343,0.0000,0.0000,0.0000,0.3501,default
1788414794215,0.0002,0.0000,0.0000,0.0000,0.3501,default
1788414794261,0.3742,0.9890,0.3701,0.0000,0.3701,default
1788414794309,0.2931,0.9621,0.2820,0.0000,0.3701,default
1788414794372,0.1665,0.0000,0.0000,0.0000,0.3701,default
1788414794416,0.0003,0.0000,0.0000,0.0000,0.3701,default
1788414794463,0.0715,0.0000,0.0000,0.0000,0.3701,default
1788414794509,0.0005,0.0000,0.0000,0.0000,0.3701,default
1788414794554,0.0992,0.0000,0.0000,0.0000,0.3701,default
1788414794593,0.0711,0.0000,0.0000,0.0000,0.3701,default
